Date,ScalerCorr,pressure,activeSD
1122258600,1646.41,862.899,1036.92
1122260400,1646.39,862.651,1037.17
1122262200,1645.9,862.333,1040.08
1122264000,1645.86,862.005,1041.58
1122265800,1646.46,861.72,1040.25
1122267600,1646.95,861.476,1042.33
1122269400,1647.48,861.24,1041.92
1122271200,1647.47,860.885,1044.83
1122273000,1647.55,860.468,1047.75
1122274800,1648.11,860.13,1049.42
1122276600,1649.14,859.793,1050.83
1122278400,1650.21,859.485,1049.58
1122280200,1650.52,859.276,1051.33
1122282000,1651.11,859.071,1051.42
1122283800,1652.4,858.85,1048.83
1122285600,1653.6,858.738,1052.67
1122287400,1653.92,858.666,1056.08
1122289200,1654.26,858.483,1056.5
1122291000,1657.5,858.397,1055.58
1122292800,1661.68,858.334,1049.83
1122294600,1664.69,858.194,1039.33
1122296400,1666.64,858.185,1029.75
1122298200,1669.04,858.202,1030
1122300000,1671.1,858.002,1030.83
1122301800,1671.14,857.579,1030.75
1122303600,1671.44,857.212,1031.67
1122305400,1670.99,856.872,1029.17
1122307200,1669.02,856.392,1026.42
1122309000,1665.95,855.807,1029.33
1122310800,1663.58,855.272,1040.92
1122312600,1660.63,854.818,1051.83
1122314400,1657.26,854.524,1059.58
1122316200,1655.22,854.496,1063.92
1122318000,1652.63,854.48,1061.75
1122319800,1649.95,854.48,1061.17
1122321600,1648.06,854.752,1060.83
1122323400,1646.8,855.161,1054.83
1122325200,1646.84,855.699,1050.25
1122327000,1648.47,856.328,1050.42
1122328800,1649.02,856.51,1056.67
1122330600,1648.59,856.583,1061.25
1122332400,1650.36,857.024,1062.58
1121644800,1645.66,865.816,1047.5
1121646600,1645.67,865.817,1046.75
1121648400,1645.73,865.966,1049.33
1121650200,1646,866.149,1047.33
1121652000,1645.83,866.235,1052.5
1121653800,1645.7,866.144,1057.33
1121655600,1371.63,866.017,1055.5
1121657400,1372.04,866.028,1056.92
1121659200,1646.54,866.125,1063.25
1121661000,1646.48,866.113,1068.25
1121662800,1646.65,865.994,1072
1121664600,1647.21,865.945,1073.83
1121666400,1647.3,865.931,1072.67
1121668200,1647.15,865.856,1072.67
1121670000,1648.2,865.855,1076.58
1121671800,1648.77,865.873,1079.67
1121673600,1648,865.783,1081.5
1121675400,1647.97,865.68,1085
1121677200,1649.24,865.78,1087.42
1121679000,1651.31,866.071,1085.25
1121680800,1651.47,866.22,1083.75
1121682600,1651.53,866.381,1082.25
1121684400,1652.8,866.722,1082.08
1121686200,1654.5,866.945,1080.83
1121688000,1658.13,867.124,1078.17
1121689800,1662.25,867.354,1073.42
1121691600,1665.79,867.49,1058.83
1121693400,1668.2,867.612,1052.75
1121695200,1668.21,867.726,1058
1121697000,1667.22,867.751,1058.17
1121698800,1528.33,867.658,1059.5
1121700600,1528.21,867.488,1060.42
1121702400,1666.75,867.256,1056.25
1121704200,1665.8,866.891,1060.5
1121706000,1663.59,866.467,1068.67
1121707800,1660.76,866.138,1071.83
1121709600,1658.28,865.948,1076.17
1121711400,1656.04,865.813,1077.75
1121713200,1653.04,865.642,1078.33
1121715000,1649.96,865.554,1080.83
1121716800,1647.04,865.645,1080.5
1121718600,1643.68,865.783,1078.5
1121720400,1639.43,865.842,1069.08
1121722200,1635.51,865.927,1060.08
1121724000,1634.17,866.105,1060.92
1121725800,1634.77,866.324,1061.25
1121727600,1635.55,866.47,1063.17
1121040000,1642.79,863.626,1084.58
1121041800,1642.79,863.866,1078.17
1121043600,1642.01,864.057,1074.58
1121045400,1641.1,864.185,1074.75
1121047200,1640.76,864.286,1080.33
1121049000,1640.31,864.373,1086.75
1121050800,1640.39,864.496,1093.83
1121052600,1640.85,864.626,1096.75
1121054400,1640.43,864.66,1096.92
1121056200,1639.89,864.618,1096.58
1121058000,1639.5,864.512,1095.75
1121059800,1638.82,864.385,1094.58
1121061600,1638.76,864.389,1097.33
1121063400,1639.16,864.423,1103.92
1121065200,1639.53,864.352,1104.5
1121067000,1639.59,864.261,1102.33
1121068800,1640.2,864.235,1101.25
1121070600,1641.56,864.266,1101.92
1121072400,1642.7,864.38,1101.33
1121074200,1643.7,864.657,1101
1121076000,1644.16,865.008,1103.25
1121077800,1643.94,865.24,1101.58
1121079600,1643.87,865.301,1100.92
1121081400,1644.11,865.411,1099.5
1121083200,1645.32,865.545,1099.42
1121085000,1648.54,865.6,1097.33
1121086800,1652.28,865.822,1086.83
1121088600,1653.81,866.045,1082.58
1121090400,1653.95,865.991,1081.33
1121092200,1653.46,865.793,1081.33
1121094000,1653.77,865.508,1087.92
1121095800,1652.94,865.124,1092.75
1121097600,1651.23,864.905,1092.25
1121099400,1651.34,864.681,1094.25
1121101200,1650.85,864.304,1101
1121103000,1649.75,864.149,1106.25
1121104800,1648.47,864.081,1109.25
1121106600,1645.9,863.863,1108.75
1121108400,1643.42,863.736,1106.5
1121110200,1641.22,863.683,1106.75
1121112000,1638.29,863.59,1103.42
1121113800,1635.58,863.586,1098.83
1121115600,1632.64,863.697,1094.33
1121117400,1630.85,863.942,1090.08
1121119200,1630.56,864.213,1090.17
1121121000,1630.12,864.337,1095.92
1121122800,1630.06,864.404,1103.08
1121212800,1637.77,856.718,1075.5
1121214600,1637.12,856.43,1081.17
1121216400,1636.64,856.189,1088.17
1121218200,1636.03,856.344,1093.42
1121220000,1635.86,856.645,1096.33
1121221800,1635.72,856.8,1099.33
1121223600,1634.84,856.932,1101.92
1121225400,1634.9,857.137,1101.83
1121227200,1635.8,857.438,1100.92
1121229000,1635.08,857.444,1099.17
1121230800,1634.58,857.348,1096.5
1121232600,1634.68,857.403,1099.83
1121234400,1634.86,857.606,1106.42
1121236200,1636.25,858.109,1106.17
1121238000,1635.94,858.538,1106.83
1121239800,1634.32,858.849,1105.67
1121241600,1634.03,859.282,1101.33
1121243400,1633.95,859.735,1100.92
1121245200,1633.54,860.209,1103.92
1121247000,1633.2,860.648,1104.25
1121248800,1633.37,861.095,1102
1121250600,1634.15,861.62,1101.25
1121252400,1635.88,862.194,1098.33
1121254200,1638.78,862.811,1096.33
1121256000,1641.5,863.097,1093.75
1121257800,1642.44,862.991,1093
1121259600,1643.76,863.205,1097.08
1121261400,1645.41,863.443,1094.58
1121263200,1646.35,863.445,1089.92
1121265000,1647.87,863.613,1088.25
1121266800,1648.84,863.64,1089.08
1121268600,1649.15,863.338,1094.25
1121270400,1650.04,862.949,1093.67
1121272200,1650.53,862.426,1091.42
1121274000,1513.56,861.778,1094.83
1121275800,1513.84,861.258,1096
1121277600,1650.52,860.836,1096.67
1121279400,1648.65,860.281,1098.67
1121281200,1646.73,859.787,1101.58
1121283000,1645.19,859.605,1104.42
1121284800,1642.96,859.474,1105.08
1121286600,1641.07,859.453,1102.67
1121288400,1638.94,859.46,1097.25
1121290200,1637.29,859.508,1096
1121292000,1637.66,859.692,1102.5
1121293800,1638.81,859.826,1107.83
1121295600,1639.43,859.785,1107.33
1121299200,1641.69,859.7,1076
1121301000,1641.85,859.723,1073
1121302800,1641.52,859.7,1076.92
1121304600,1641.22,859.74,1083.92
1121306400,1641.05,859.808,1086.5
1121308200,1641.62,859.847,1086.67
1121310000,1505.17,859.86,1086.42
1121311800,1504.8,859.825,1088.25
1121313600,1641.31,859.755,1092.08
1121315400,1641.95,859.661,1092.83
1121317200,1642.53,859.476,1092.58
1121319000,1642.61,859.137,1095.08
1121320800,1643.11,858.791,1095
1121322600,1643.95,858.583,1095.92
1121324400,1645.64,858.712,1100.17
1121326200,1646.48,858.764,1100.17
1121328000,1646.15,858.58,1101.17
1121329800,1646.55,858.618,1104.25
1121331600,1646.66,858.726,1104.25
1121333400,1646.76,858.94,1104.5
1121335200,1647.55,859.236,1105.17
1121337000,1649.11,859.4,1106.92
1121338800,1650.04,859.57,1107.75
1121340600,1651.27,859.812,1108.5
1121342400,1654.16,860.002,1107.42
1121344200,1657.75,860.095,1105.42
1121346000,1661.19,860.252,1099.5
1121347800,1664.14,860.537,1092.67
1121349600,1666.63,860.75,1093.67
1121351400,1667.41,860.78,1085.33
1121353200,1667.41,860.67,1081.58
1121355000,1667.32,860.492,1085.25
1121356800,1666.24,860.25,1084.5
1121358600,1664.08,859.899,1091.08
1121360400,1661.9,859.631,1098.75
1121362200,1660.6,859.57,1103.25
1121364000,1659.15,859.646,1106.17
1121365800,1655.87,859.782,1105.25
1121367600,1652.76,860.011,1104.5
1121369400,1651.06,860.454,1110.33
1121371200,1649.5,860.892,1113.17
1121373000,1647.73,861.382,1108.5
1121374800,1645.55,862.191,1102.17
1121376600,1643.88,863.178,1099.25
1121378400,1643.67,864.178,1100.92
1121380200,1643.45,865.082,1099.67
1121382000,1643.7,865.866,1096
1121385600,1646.11,867.279,1056.25
1121387400,1646.88,867.796,1056.25
1121389200,1647.34,868.214,1065.83
1121391000,1647.87,868.549,1068.83
1121392800,1647.81,868.762,1070.92
1121394600,1647.33,868.921,1072.33
1121396400,1509.97,869.089,1073.67
1121398200,1510.78,869.307,1077
1121400000,1649.16,869.573,1077.83
1121401800,1650.13,869.879,1078.58
1121403600,1650.86,870.167,1080.08
1121405400,1651.27,870.367,1079.33
1121407200,1651.74,870.447,1079.17
1121409000,1652.52,870.459,1081.25
1121410800,1653.23,870.486,1085.75
1121412600,1653.35,870.532,1087.83
1121414400,1652.63,870.517,1087.33
1121416200,1651.1,870.413,1085.5
1121418000,1650.13,870.402,1084.83
1121419800,1649.87,870.425,1087.08
1121421600,1649.38,870.393,1088.67
1121423400,1649.21,870.491,1092.08
1121425200,1649.84,870.681,1094.08
1121427000,1652.4,870.792,1092.08
1121428800,1656.81,870.87,1090.75
1121430600,1660.74,870.986,1088.25
1121432400,1663.11,871.056,1085.08
1121434200,1665.05,871.08,1076.08
1121436000,1666.58,871.022,1072.83
1121437800,1667.14,870.931,1072
1121439600,1666.28,870.757,1073
1121441400,1664.67,870.31,1078.08
1121443200,1663.86,869.856,1078.58
1121445000,1662.82,869.504,1084.08
1121446800,1660.89,869.169,1089.83
1121448600,1658.53,868.843,1093.17
1121450400,1655.85,868.472,1094.17
1121452200,1652.86,868.122,1092.17
1121454000,1649.63,867.849,1093.08
1121455800,1647.01,867.731,1092.83
1121457600,1644.78,867.717,1089
1121459400,1642.73,867.764,1087.08
1121461200,1640.19,867.773,1078.58
1121463000,1637.52,867.618,1072.17
1121464800,1637.52,867.602,1080.17
1121466600,1638.87,867.668,1084.58
1121468400,1639.93,867.611,1084.75
1120089600,1637.9,858.291,1075.92
1120091400,1639.02,858.273,1074.75
1120093200,1640.58,858.17,1079.83
1120095000,1641.26,857.886,1087.83
1120096800,1641.54,857.583,1092.58
1120098600,1641.56,857.391,1092.08
1120100400,1504.64,857.146,1090.17
1120102200,1505.18,856.771,1092.25
1120104000,1643.07,856.477,1096.92
1120105800,1643.57,856.058,1093
1120107600,1644.01,855.568,1092.17
1120109400,1644.11,855.098,1097
1120111200,1643.77,854.687,1099.5
1120113000,1643.51,854.394,1100.83
1120114800,1643.92,854.232,1097.92
1120116600,1644.06,854.087,1099.92
1120118400,1643.47,853.683,1103.08
1120120200,1643.55,853.369,1105.08
1120122000,1643.46,853.221,1101.67
1120123800,1643.35,853.225,1100.08
1120125600,1643.65,853.247,1103.58
1120127400,1644.08,853.048,1102.67
1120129200,1644.9,852.911,1102.08
1120131000,1646.81,852.925,1099.58
1120132800,1648.47,852.983,1099.58
1120134600,1648.27,852.931,1101.75
1120136400,1648.64,852.959,1095.08
1120138200,1649.78,853.055,1089.67
1120140000,1651.06,853.103,1090.75
1120141800,1652.25,853.215,1092.42
1120143600,1652.65,853.291,1092.83
1120145400,1652.94,853.286,1088.33
1120147200,1652.24,853.166,1086.25
1120149000,1650.63,852.963,1088.25
1120150800,1649.39,852.885,1091.5
1120152600,1648.63,853.015,1094.17
1120154400,1647,853.194,1098.17
1120156200,1644.07,853.367,1101.58
1120158000,1641.57,853.781,1103
1120159800,1639.15,854.001,1103.42
1120161600,1636.78,854.083,1100.75
1120163400,1635.17,854.482,1099.5
1120165200,1632.89,854.963,1099.25
1120167000,1632.28,855.584,1097.33
1120168800,1635.08,856.367,1099.83
1120170600,1636.97,856.932,1103.92
1120172400,1637.74,857.372,1105.33
1121990400,1639.07,855.025,918.583
1121992200,1639.13,855.025,917.583
1121994000,1638.87,855.033,918.667
1121995800,1638.82,854.984,917.667
1121997600,1638.7,854.826,919.75
1121999400,1638.37,854.831,923.167
1122001200,1501.81,855.009,921.833
1122003000,1501.18,855.07,922.417
1122004800,1636.66,854.933,923.917
1122006600,1635.84,854.666,925.25
1122008400,1635.22,854.362,927.25
1122010200,1635.14,854.165,929.75
1122012000,1635.56,854.14,929.583
1122013800,1636.29,854.187,928.167
1122015600,1636.96,854.123,932.833
1122017400,1637.21,854.01,935.583
1122019200,1637.89,853.97,935.083
1122021000,1638.86,853.988,933.5
1122022800,1639.85,854.146,934.25
1122024600,1640.81,854.403,933.667
1122026400,1641.78,854.5,934.667
1122028200,1642.63,854.49,940.667
1122030000,1642.91,854.53,939.333
1122031800,1645.17,854.565,936.167
1122033600,1650.56,854.635,934.667
1122035400,1654.22,854.726,933.833
1122037200,1655.72,854.755,934.583
1122039000,1657.41,854.762,933.833
1122040800,1657.88,854.79,932.833
1122042600,1657.56,854.812,935.083
1122044400,1656.77,854.849,947.75
1122046200,1655.73,854.82,982.583
1122048000,1654.77,854.59,1007.58
1122049800,1652.85,854.236,1016
1122051600,1650.49,853.916,1036.75
1122053400,1648.58,853.774,1049
1122055200,1647.01,853.829,1051.83
1122057000,1645.38,854.037,1053.92
1122058800,1643.75,854.403,1050.5
1122060600,1641.9,854.806,1050.5
1122062400,1640.02,855.13,1055.08
1122064200,1638.94,855.356,1056.17
1122066000,1638.2,855.582,1057.08
1122067800,1637.87,855.889,1060.25
1122069600,1637.51,856.252,1060.42
1122071400,1637.44,856.587,1062.75
1122073200,1637.31,856.715,1067.17
1120262400,1639.34,862.959,1066.33
1120264200,1640.14,863.073,1063.17
1120266000,1641.29,863.308,1062.75
1120267800,1642.37,863.524,1068.67
1120269600,1642.4,863.76,1073.08
1120271400,1641.07,864.003,1074.58
1120273200,1639.6,864.17,1074.58
1120275000,1638.79,864.321,1073.75
1120276800,1638.21,864.489,1074.25
1120278600,1637.43,864.586,1072.67
1120280400,1636.73,864.44,1072.08
1120282200,1636.92,864.225,1075.42
1120284000,1638.19,864.209,1079.67
1120285800,1639.16,864.199,1079
1120287600,1639.99,864.148,1079.17
1120289400,1640.94,864.11,1082.92
1120291200,1641.51,864.015,1085.83
1120293000,1642.2,863.94,1090.75
1120294800,1642.93,864.04,1095.58
1120296600,1643.57,864.15,1094.42
1120298400,1643.46,864.136,1091
1120300200,1644.56,864.39,1093
1120302000,1645.87,864.785,1098.67
1120303800,1647.14,865.028,1097.25
1120305600,1650.48,865.168,1089.17
1120307400,1652.59,865.352,1085.08
1120309200,1653.3,865.616,1082.33
1120311000,1654.45,865.851,1083.67
1120312800,1655.12,866.004,1086.17
1120314600,1655.64,865.933,1082.83
1120316400,1657.92,865.685,1077.33
1120318200,1660.48,865.253,1076.58
1120320000,1660.72,864.596,1080.25
1120321800,1659.33,863.826,1088.58
1120323600,1657.42,863.061,1094.67
1120325400,1654.97,862.472,1098.58
1120327200,1652.32,862.038,1103.17
1120329000,1649.75,861.776,1110.5
1120330800,1647.07,861.756,1118
1120332600,1643.98,861.708,1115.25
1120334400,1640.64,861.623,1110
1120336200,1637.97,861.724,1110
1120338000,1636.47,861.939,1108.33
1120339800,1636.18,862.21,1104.08
1120341600,1635.12,862.078,1100.92
1120343400,1633.67,861.545,1103.83
1120345200,1634.56,861.283,1109.42
1122163200,1641.9,861.934,1027.42
1122165000,1642.46,862.127,1021
1122166800,1643.32,862.399,1024
1122168600,1643.91,862.702,1027.83
1122170400,1644.4,863.027,1032.5
1122172200,1645.35,863.265,1038.92
1122174000,1510.2,863.414,1045
1122175800,1510.82,863.504,1049.17
1122177600,1647.32,863.524,1049.75
1122179400,1647.34,863.652,1048.58
1122181200,1647.44,863.83,1047.58
1122183000,1646.75,863.876,1048.83
1122184800,1645.98,863.844,1052.67
1122186600,1645.33,863.798,1050.17
1122188400,1644.27,863.726,1048.42
1122190200,1643.69,863.62,1055.25
1122192000,1644.3,863.6,1057.75
1122193800,1645.2,863.639,1058.08
1122195600,1645.82,863.79,1058.25
1122197400,1646.6,864.095,1054.25
1122199200,1647.78,864.387,1051.75
1122201000,1649.5,864.56,1054.17
1122202800,1651.4,864.817,1056.17
1122204600,1653.01,865.125,1055.42
1122206400,1654.14,865.303,1054.33
1122208200,1655.48,865.465,1050.67
1122210000,1657.18,865.646,1052.17
1122211800,1659.26,865.793,1050.92
1122213600,1661.38,865.811,1039.67
1122215400,1662.44,865.621,1034.92
1122217200,1662.41,865.243,1041.42
1122219000,1661.56,864.842,1048.58
1122220800,1660.69,864.417,1051.5
1122222600,1660.54,863.963,1057.08
1122224400,1659.58,863.532,1060
1122226200,1657.04,863.076,1059.75
1122228000,1654.59,862.66,1063.58
1122229800,1652.84,862.392,1068.92
1122231600,1650.99,862.344,1068.17
1122233400,1648.98,862.381,1065.92
1122235200,1647.86,862.41,1068.08
1122237000,1646.76,862.452,1065.83
1122238800,1644.24,862.455,1062.08
1122240600,1642.44,862.56,1059.58
1122242400,1641.76,862.747,1057.42
1122244200,1641.6,862.983,1059.33
1122246000,1642.37,863.19,1063.25
1120867200,1636.32,859.341,1055.58
1120869000,1637.07,859.555,1053.58
1120870800,1638.36,859.683,1060.33
1120872600,1639.99,859.933,1061.67
1120874400,1641.21,860.055,1059.58
1120876200,1642.09,859.916,1057
1120878000,1643.54,859.89,1056.17
1120879800,1645.06,860.114,1061.83
1120881600,1644.8,860.342,1064.25
1120883400,1644.06,860.588,1064.67
1120885200,1643.87,860.953,1067.25
1120887000,1643.6,861.289,1070.08
1120888800,1643.84,861.463,1072.25
1120890600,1644.73,861.585,1073.42
1120892400,1643.77,861.524,1073.92
1120894200,1642.19,861.425,1075.58
1120896000,1642.01,861.519,1075.42
1120897800,1641.03,861.689,1075.25
1120899600,1639,862.013,1080.42
1120901400,1637.56,862.433,1083
1120903200,1636.66,862.773,1084.75
1120905000,1636.35,863.02,1087.92
1120906800,1637.4,863.249,1086.75
1120908600,1639.83,863.586,1083.17
1120910400,1643.68,864.002,1080.67
1120912200,1648.24,864.362,1073.5
1120914000,1652.21,864.65,1058.92
1120915800,1654.69,864.855,1054.58
1120917600,1655.59,864.862,1058.33
1120919400,1656,864.85,1059
1120921200,1656.85,864.843,1062.17
1120923000,1656.33,864.62,1061.58
1120924800,1655.07,864.255,1065.83
1120926600,1654.38,863.918,1074.75
1120928400,1652.7,863.61,1082.58
1120930200,1650.4,863.268,1089.33
1120932000,1647.62,862.988,1091.92
1120933800,1644.46,862.753,1091.25
1120935600,1641.83,862.585,1087.08
1120937400,1639.47,862.555,1084.92
1120939200,1636.96,862.628,1083.92
1120941000,1634.65,862.79,1081.83
1120942800,1631.63,862.989,1073.33
1120944600,1629.7,863.189,1067.08
1120946400,1630.63,863.467,1073.42
1120948200,1632.89,863.818,1082.75
1120950000,1635.28,864.192,1092
1120780800,1643.69,854.071,1054.25
1120782600,1643.79,854.42,1048.25
1120784400,1643.81,854.663,1052.5
1120786200,1644.12,854.949,1059.67
1120788000,1644.72,855.204,1067.08
1120789800,1645.07,855.408,1069.92
1120791600,1645.33,855.634,1073
1120793400,1645.53,855.769,1072.5
1120795200,1645.55,855.897,1067.58
1120797000,1646.28,856.097,1067.17
1120798800,1646.23,856.083,1067.5
1120800600,1645.23,855.91,1069.75
1120802400,1644.8,855.811,1074.67
1120804200,1644.9,855.748,1076.92
1120806000,1644.95,855.668,1078.42
1120807800,1644.86,855.586,1077.67
1120809600,1644.92,855.492,1077.42
1120811400,1644.92,855.362,1079.08
1120813200,1645.18,855.222,1078.17
1120815000,1645.89,855.26,1081.08
1120816800,1645.19,855.391,1085.75
1120818600,1644.1,855.557,1087.75
1120820400,1643.54,855.7,1087.33
1120822200,1644.6,855.697,1089.42
1120824000,1646,855.817,1092.42
1120825800,1646.86,856.155,1087
1120827600,1648.84,856.439,1079.5
1120829400,1650.85,856.652,1074.83
1120831200,1651.61,856.63,1063.75
1120833000,1649.94,856.358,1061.08
1120834800,1510.49,856.188,1067.33
1120836600,1508.9,855.97,1067.75
1120838400,1645.1,855.738,1073.08
1120840200,1643.21,855.557,1078.75
1120842000,1637.84,855.179,1087.75
1120843800,1632.56,855.139,1094.83
1120845600,1629.36,855.478,1093.25
1120847400,1626.89,855.734,1093.67
1120849200,1625.86,855.988,1095.75
1120851000,1625.72,856.315,1094.75
1120852800,1625.78,856.72,1093
1120854600,1626.9,857.215,1094.33
1120856400,1628.48,857.809,1095.08
1120858200,1628.51,858.286,1094.58
1120860000,1629.51,858.742,1092.08
1120861800,1632.01,859.109,1082.67
1120863600,1633.65,859.234,1080.75
1122076800,1635.64,856.795,1038.42
1122078600,1636.15,856.949,1035.92
1122080400,1636.39,857.055,1037.17
1122082200,1636.18,856.972,1041
1122084000,1636.79,856.775,1045.33
1122085800,1636.83,856.674,1044.42
1122087600,1637.32,856.884,1044.42
1122089400,1637.14,857.12,1049.67
1122091200,1636.57,857.436,1052.58
1122093000,1636.6,857.735,1054.08
1122094800,1636.97,857.82,1055.42
1122096600,1638.33,857.89,1057
1122098400,1638.62,857.924,1059.25
1122100200,1639.14,858.124,1060.58
1122102000,1640.07,858.259,1062
1122103800,1639.74,858.16,1062.92
1122105600,1638.56,858.056,1065.42
1122107400,1637.85,858.17,1060.17
1122109200,1637.72,858.385,1053.33
1122111000,1637.57,858.541,1058.08
1122112800,1638.21,858.901,1062.25
1122114600,1639.58,859.314,1062.5
1122116400,1641.92,859.656,1063.67
1122118200,1645.42,860.048,1062.17
1122120000,1650.01,860.439,1055.75
1122121800,1653.26,860.608,1051.75
1122123600,1654.26,860.61,1048.83
1122125400,1654.82,860.67,1047.25
1122127200,1655.05,860.66,1048.58
1122129000,1655.96,860.569,1048.42
1122130800,1656.87,860.405,1051.08
1122132600,1656.3,860.331,1055.42
1122134400,1655.45,860.29,1062.08
1122136200,1655.28,860.061,1065
1122138000,1654.2,859.766,1065.5
1122139800,1651.7,859.374,1067.5
1122141600,1650.38,859.092,1067.5
1122143400,1650.62,859.208,1066.17
1122145200,1649.52,859.438,1064.67
1122147000,1648.55,859.64,1064.67
1122148800,1647.94,859.884,1064.5
1122150600,1645.9,860.096,1062.08
1122152400,1643.87,860.355,1062.33
1122154200,1642.07,860.636,1063.92
1122156000,1641.38,860.964,1061
1122157800,1641.43,861.256,1060.08
1122159600,1641.18,861.511,1060
1120003200,1644.96,866.272,1068.25
1120005000,1645.64,866.4,1065.83
1120006800,1647.36,866.41,1069.33
1120008600,1647.72,866.34,1079.58
1120010400,1647.11,866.27,1085.75
1120012200,1647.27,866.14,1084.25
1120014000,1647.03,866.002,1084.25
1120015800,1646.48,865.816,1085.92
1120017600,1645.88,865.571,1087.5
1120019400,1645.65,865.327,1087.5
1120021200,1646.24,865.145,1089.33
1120023000,1646.54,864.946,1092.5
1120024800,1646.36,864.633,1093
1120026600,1646.93,864.348,1094.25
1120028400,1647.84,864.191,1095.25
1120030200,1648.57,863.952,1092.92
1120032000,1649.24,863.612,1095.83
1120033800,1649.54,863.315,1102.08
1120035600,1649.25,863.09,1103.58
1120037400,1648.87,862.92,1102.25
1120039200,1649.35,862.725,1100.42
1120041000,1650.81,862.714,1101.67
1120042800,1651.91,862.776,1104.75
1120044600,1653.56,862.768,1105.58
1120046400,1655.94,862.83,1101.08
1120048200,1656.39,862.789,1098.75
1120050000,1656.26,862.731,1097.58
1120051800,1656.67,862.766,1093.17
1120053600,1657.22,862.711,1091.75
1120055400,1657.63,862.495,1089.25
1120057200,1655.2,862.166,1087.83
1120059000,1656.17,861.77,1088.58
1120060800,1659.26,861.174,1085.17
1120062600,1659.16,860.506,1081.42
1120064400,1658.79,859.981,1086.5
1120066200,1656.91,859.539,1092.17
1120068000,1653.97,859.173,1090.75
1120069800,1650.64,858.899,1092.75
1120071600,1647.07,858.679,1095.5
1120073400,1643.24,858.432,1097.08
1120075200,1640.42,858.255,1097.08
1120077000,1638.78,858.227,1092.75
1120078800,1636.69,858.3,1085.25
1120080600,1635.22,858.408,1077.5
1120082400,1635.53,858.449,1078.75
1120084200,1636.69,858.413,1089.08
1120086000,1637.84,858.403,1090.92
